feature,OFF_RATING_corr,DEF_RATING_corr,season
OPP_PF,0.33903168013616003,-0.012192372530875732,2017-18
OPP_PFD,-0.2743282826033091,0.031489048887800374,2017-18
OPP_PTS,-0.2889064344173132,0.9975335209790512,2017-18
FGM,0.6747359164705619,-0.33628886377944733,2018-19
FGA,0.16987667052238226,-0.01123783643849609,2018-19
FG_PCT,0.6330346393844009,-0.36701007913804734,2018-19
FG3M,0.5216315191491995,-0.303868963231784,2018-19
FG3A,0.3516883169103102,-0.23128401678288477,2018-19
FG3_PCT,0.544413675982967,-0.2148616280778587,2018-19
FTM,0.259626144789543,0.13543842674412088,2018-19
FTA,0.06935831104015155,0.010673178988273326,2018-19
FT_PCT,0.41276324230950634,0.25328440530685314,2018-19
OREB,0.06736985311570723,0.017458488532483073,2018-19
DREB,0.37936590328893693,-0.6648568494867124,2018-19
REB,0.36333956605921014,-0.576810156637377,2018-19
AST,0.4404024829047889,-0.4708767831179772,2018-19
TOV,-0.4380352754933212,0.07342863919744513,2018-19
STL,0.0010776956943707278,-0.23148303965751532,2018-19
BLK,0.2816944928438054,-0.6011224770664578,2018-19
BLKA,-0.47319757226225406,0.47210257450663257,2018-19
PF,-0.2455067693584422,0.1463764687651176,2018-19
PFD,-0.05202510139596241,-0.06146658197138443,2018-19
PTS,1.0,-0.3811179759968647,2018-19
PLUS_MINUS,0.8367617323981282,-0.8244463565677638,2018-19
AST_PCT,0.22335458501828856,-0.43925547885043226,2018-19
AST_TO,0.5951095480868346,-0.3917025220403689,2018-19
AST_RATIO,0.4358573447891996,-0.4696552782468678,2018-19
OREB_PCT,0.16537886726900383,-0.0818913741684168,2018-19
DREB_PCT,0.22666739575683859,-0.5476642782791132,2018-19
REB_PCT,0.45517799587763685,-0.5643158710745568,2018-19
TM_TOV_PCT,-0.43803527549332066,0.07342863919744506,2018-19
EFG_PCT,0.8280850311850935,-0.48448515104879947,2018-19
TS_PCT,0.8647618316112283,-0.3743976279739455,2018-19
E_PACE,0.1558858687216055,-0.015716297258861603,2018-19
PACE,0.17163771994359742,-0.005246753722882174,2018-19
PACE_PER40,0.1716507888673153,-0.005366756698005851,2018-19
POSS,0.16418494302225417,0.02379160111497434,2018-19
PIE,0.7715330074094657,-0.8197703900701475,2018-19
PTS_OFF_TOV,0.06858331240318956,-0.23967188178604104,2018-19
PTS_2ND_CHANCE,0.1788970017616956,-0.0278000250039741,2018-19
PTS_FB,0.25604739259639886,-0.2290671940561808,2018-19
PTS_PAINT,-0.09905831915865758,-0.08467450924434211,2018-19
OPP_PTS_OFF_TOV,-0.421056321342025,0.3975344408575087,2018-19
OPP_PTS_2ND_CHANCE,-0.147522024239392,0.5597433133281345,2018-19
OPP_PTS_FB,-0.1259562468036775,0.3893066172332738,2018-19
OPP_PTS_PAINT,-0.1299281362390414,0.6599282250697545,2018-19
FTA_RATE,0.03268337483095287,0.008841987272535249,2018-19
OPP_EFG_PCT,-0.4471311958825616,0.9024417858786532,2018-19
OPP_FTA_RATE,-0.26826619157929404,0.18049137281967745,2018-19
OPP_TOV_PCT,-0.157809263650877,-0.15639178415679428,2018-19
OPP_OREB_PCT,-0.22666739575683914,0.5476642782791133,2018-19
PCT_FGA_2PT,-0.329642004148227,0.2307419721562546,2018-19
PCT_FGA_3PT,0.3296420041482264,-0.2307419721562534,2018-19
PCT_PTS_2PT,-0.3307454480917286,0.15337125752459677,2018-19
PCT_PTS_2PT_MR,0.0568216515738385,0.11814099270282438,2018-19
PCT_PTS_3PT,0.35637750471220775,-0.2552109034172642,2018-19
PCT_PTS_FB,0.14054184420189283,-0.18473266596603435,2018-19
PCT_PTS_FT,-0.03900663121276925,0.2534849521556032,2018-19
PCT_PTS_OFF_TOV,-0.2366622436290983,-0.1305746524081853,2018-19
PCT_PTS_PAINT,-0.44348649330125306,0.05857537040888677,2018-19
PCT_AST_2PM,0.2653215334922897,-0.36377286049593327,2018-19
PCT_UAST_2PM,-0.2653215334922898,0.36377286049593316,2018-19
PCT_AST_3PM,-0.16975078158177306,-0.14158617745875496,2018-19
PCT_UAST_3PM,0.1697507815817732,0.14158617745875496,2018-19
PCT_AST_FGM,0.22335458501828856,-0.43925547885043226,2018-19
PCT_UAST_FGM,-0.22335458501828861,0.4392554788504319,2018-19
OPP_FGM,-0.2341437933291986,0.8954606960325889,2018-19
OPP_FGA,0.2533278134457062,0.15603699333403234,2018-19
OPP_FG_PCT,-0.3887614983104675,0.8882158061908535,2018-19
OPP_FG3M,-0.22466534338019434,0.3365705112071132,2018-19
OPP_FG3A,-0.07516520028231483,0.10879059715595553,2018-19
OPP_FG3_PCT,-0.39598430173462185,0.5782151056753818,2018-19
OPP_FTM,-0.26089452481368125,0.2714339112917406,2018-19
OPP_FTA,-0.2420507795655767,0.22892590242494254,2018-19
OPP_FT_PCT,-0.15226232993343483,0.25783985500201556,2018-19
OPP_OREB,-0.012216656770599226,0.4016181577302518,2018-19
OPP_DREB,-0.6218238536588108,0.30541610539415803,2018-19
OPP_REB,-0.5639729374618494,0.4965507372053542,2018-19
OPP_AST,-0.3451442814541934,0.7208119456240054,2018-19
OPP_TOV,-0.15652244898442147,-0.1609914731286576,2018-19
OPP_STL,-0.27655212664178774,0.15515206608651796,2018-19
OPP_BLK,-0.47319757226225406,0.47210257450663257,2018-19
OPP_BLKA,0.2816944928438054,-0.6011224770664578,2018-19
OPP_PF,-0.05202510139596241,-0.06146658197138443,2018-19
OPP_PFD,-0.2455067693584422,0.1463764687651176,2018-19
OPP_PTS,-0.39606461756883077,0.9984711305497369,2018-19
FGM,0.617531105679994,-0.23399907135307735,2019-20
FGA,-0.011690901188248342,0.2910003780206134,2019-20
FG_PCT,0.6749464590286692,-0.43580577456123054,2019-20
FG3M,0.5040756763522722,-0.17081993133891704,2019-20
FG3A,0.2820914084517662,-0.12893435568494666,2019-20
FG3_PCT,0.6719290925359291,-0.14554686327487762,2019-20
FTM,0.4491321635389394,-0.14871319694937113,2019-20
FTA,0.34215056424169094,-0.2036738686881077,2019-20
FT_PCT,0.3505672156313862,0.04583097669224327,2019-20
OREB,-0.25223572920212783,0.26002843901221445,2019-20
DREB,0.5213451433537286,-0.6484270341546146,2019-20
REB,0.3884094252787263,-0.517254571604027,2019-20
AST,0.021707029153978125,-0.17297826657884796,2019-20
TOV,-0.48619186452386687,0.09625206391178653,2019-20
STL,-0.3268658374770523,-0.23464686591621436,2019-20
BLK,0.32972179761288134,-0.39139433200129836,2019-20
BLKA,-0.5291486464527854,0.36575794868078293,2019-20
PF,0.04006023788971124,0.10008595697075423,2019-20
PFD,0.41741389012554536,-0.16581514308849965,2019-20
PTS,1.0,-0.35753775786141984,2019-20
PLUS_MINUS,0.7992078175396222,-0.8464967173841245,2019-20
AST_PCT,-0.24413424736975087,-0.0749664265914292,2019-20
AST_TO,0.3711522396794691,-0.16885017928176177,2019-20
AST_RATIO,0.047605723533090054,-0.21301122676570644,2019-20
OREB_PCT,-0.13593229259443296,0.2337497624020597,2019-20
DREB_PCT,0.2705648023896314,-0.45253654890244904,2019-20
REB_PCT,0.3989161992890857,-0.4476344249397581,2019-20
TM_TOV_PCT,-0.48619186452386687,0.09625206391178702,2019-20
EFG_PCT,0.8415713557232445,-0.4854373016754652,2019-20
TS_PCT,0.8777124162743831,-0.45327314925354834,2019-20
E_PACE,0.14012025438568865,-0.13362404942966166,2019-20
PACE,0.1368543855933467,-0.14379010617902244,2019-20
PACE_PER40,0.13699994484973443,-0.1434602324695956,2019-20
POSS,0.7535819979280215,-0.4093528230933676,2019-20
PIE,0.7382325382544579,-0.8367539841106743,2019-20
PTS_OFF_TOV,-0.12909565945842705,-0.36988865964753853,2019-20
PTS_2ND_CHANCE,-0.09856023166950471,0.20330044582169993,2019-20
PTS_FB,0.21400119026566905,-0.5399360260139499,2019-20
PTS_PAINT,-0.24084050727908396,-0.17805460451609936,2019-20
OPP_PTS_OFF_TOV,-0.5425409803659401,0.27114959089104285,2019-20
OPP_PTS_2ND_CHANCE,-0.0463133344461217,0.5991928711763539,2019-20
OPP_PTS_FB,0.19987332411094397,0.12399709975884153,2019-20
OPP_PTS_PAINT,-0.32865584350553423,0.7374679007191315,2019-20
FTA_RATE,0.3096470700234997,-0.2418313786572891,2019-20
OPP_EFG_PCT,-0.5468767729128841,0.8803583530357776,2019-20
OPP_FTA_RATE,-0.06576291200392531,0.1057499509215104,2019-20
OPP_TOV_PCT,-0.3620913571652546,-0.18256615041294813,2019-20
OPP_OREB_PCT,-0.2705648023896317,0.4525365489024481,2019-20
PCT_FGA_2PT,-0.27220213703416213,0.1727623306598234,2019-20
PCT_FGA_3PT,0.2722021370341629,-0.17276233065982322,2019-20
PCT_PTS_2PT,-0.3337181220425983,0.10928551074731743,2019-20
PCT_PTS_2PT_MR,0.12850179106783252,0.1325172319147602,2019-20
PCT_PTS_3PT,0.30830200301571,-0.10800898031222492,2019-20
PCT_PTS_FB,0.08094917628321421,-0.5000135650324403,2019-20
PCT_PTS_FT,0.1601785148847483,-0.04209854459109591,2019-20
PCT_PTS_OFF_TOV,-0.3713508422903242,-0.25538560194964643,2019-20
PCT_PTS_PAINT,-0.5778392399811335,-0.008845922359084905,2019-20
PCT_AST_2PM,-0.2928455627692866,-0.0477654617162382,2019-20
PCT_UAST_2PM,0.2928455627692866,0.047765461716237724,2019-20
PCT_AST_3PM,-0.2527874568784475,-0.004853185843639514,2019-20
PCT_UAST_3PM,0.2527874568784477,0.0048531858436393505,2019-20
PCT_AST_FGM,-0.24413424736975087,-0.0749664265914292,2019-20
PCT_UAST_FGM,0.24413424736975045,0.07496642659142884,2019-20
OPP_FGM,-0.3348236401304318,0.862944306562577,2019-20
OPP_FGA,0.2732898835091529,0.08495433209364545,2019-20
OPP_FG_PCT,-0.5084405080625564,0.8517405461005741,2019-20
OPP_FG3M,-0.04050504292114055,0.08722258149479628,2019-20
OPP_FG3A,0.20329395173305806,-0.33505014545654516,2019-20
OPP_FG3_PCT,-0.40020757767304965,0.7292170433003988,2019-20
OPP_FTM,-0.0004969300721305845,0.14724060273297393,2019-20
OPP_FTA,-0.002440483796208444,0.14760159937567335,2019-20
OPP_FT_PCT,-0.018130720100343247,-0.0695548844936581,2019-20
OPP_OREB,-0.02776438501015698,0.20134884901600153,2019-20
OPP_DREB,-0.3882395839485504,0.20676532555739965,2019-20
OPP_REB,-0.29153492053184593,0.2549992596448334,2019-20
OPP_AST,-0.4260108012869189,0.4788465058004351,2019-20
OPP_TOV,-0.36243357388844843,-0.18207139840186337,2019-20
OPP_STL,-0.5185267201251428,0.37712154207376547,2019-20
OPP_BLK,-0.5291486464527854,0.36575794868078293,2019-20
OPP_BLKA,0.32972179761288134,-0.39139433200129836,2019-20
OPP_PF,0.41741389012554536,-0.16581514308849965,2019-20
OPP_PFD,0.04006023788971124,0.10008595697075423,2019-20
OPP_PTS,-0.36096225243471525,0.9991737555455138,2019-20
FGM,0.866182974919968,-0.17217054576975693,2020-21
FGA,0.36652268638650615,0.20648608275388014,2020-21
FG_PCT,0.7583638432071418,-0.29674619307600647,2020-21
FG3M,0.5559168314306885,-0.07113354080892037,2020-21
FG3A,0.32305267541528654,0.08967537220380543,2020-21
FG3_PCT,0.7936586488193756,-0.3943735748139518,2020-21
FTM,0.166414935109215,-0.06065794300294951,2020-21
FTA,-0.1381123777998006,0.02366160945767717,2020-21
FT_PCT,0.6381272997497968,-0.1748455456222662,2020-21
OREB,0.040567578365632295,0.10017993618911647,2020-21
DREB,0.34847521588237723,-0.556972436553416,2020-21
REB,0.2866972096840305,-0.38420623036509177,2020-21
AST,0.30744341677161613,-0.12508669949402518,2020-21
TOV,-0.5242831028874178,-0.18418000766506767,2020-21
STL,-0.10383230097038335,-0.19208631788537306,2020-21
BLK,0.06412064231241626,-0.22458056877091487,2020-21
BLKA,-0.5790646956410013,0.3155138707422822,2020-21
PF,0.07668156481732331,-0.19594392987508777,2020-21
PFD,-0.09565056640372117,-0.10646286978733101,2020-21
PTS,1.0,-0.19262537234724197,2020-21
PLUS_MINUS,0.8846686285683627,-0.6267992803184503,2020-21
AST_PCT,-0.174972644410959,-0.03460512801586102,2020-21
AST_TO,0.6124286314045322,0.09239074418740827,2020-21
AST_RATIO,0.290682551517834,-0.12928713939411168,2020-21
OREB_PCT,0.25844188167805887,-0.09586592183304984,2020-21
DREB_PCT,0.22100518212854217,-0.39904514096186544,2020-21
REB_PCT,0.47438230915698404,-0.44948629037295124,2020-21
TM_TOV_PCT,-0.5242831028874173,-0.1841800076650671,2020-21
EFG_PCT,0.8722787431028028,-0.2923451919231106,2020-21
TS_PCT,0.9010740234631998,-0.31176013814016573,2020-21
E_PACE,-0.16434866982351898,0.21950130502226545,2020-21
PACE,-0.13279364876294075,0.21861306912810538,2020-21
PACE_PER40,-0.13236147231477338,0.21882520456976642,2020-21
POSS,-0.1253552602786866,0.1663792977320323,2020-21
PIE,0.8421789883132638,-0.6395347959854294,2020-21
PTS_OFF_TOV,0.019261934464066585,-0.13945098063229805,2020-21
PTS_2ND_CHANCE,0.3316368485894147,-0.012991265774062202,2020-21
PTS_FB,0.3398114499620448,-0.15953440885922077,2020-21
PTS_PAINT,-0.09281791086017431,0.08332401848098159,2020-21
OPP_PTS_OFF_TOV,-0.5862553193017732,0.0457538433592868,2020-21
OPP_PTS_2ND_CHANCE,0.0850424633068436,0.4540058369062977,2020-21
OPP_PTS_FB,-0.11129071163158852,0.2338536684539706,2020-21
OPP_PTS_PAINT,-0.25880387789291864,0.33891975711192496,2020-21
FTA_RATE,-0.18768429841889409,-0.023214667936017043,2020-21
OPP_EFG_PCT,-0.37331534984380815,0.8436738965970636,2020-21
OPP_FTA_RATE,0.059158560926218934,0.05081971569123722,2020-21
OPP_TOV_PCT,-0.29436171404929196,-0.14171776013208157,2020-21
OPP_OREB_PCT,-0.2210051821285426,0.3990451409618654,2020-21
PCT_FGA_2PT,-0.25997177314462117,-0.05511919410628321,2020-21
PCT_FGA_3PT,0.2599717731446215,0.055119194106282944,2020-21
PCT_PTS_2PT,-0.28901051652473886,0.01969004080653789,2020-21
PCT_PTS_2PT_MR,0.24846275792662814,-0.18588470709097,2020-21
PCT_PTS_3PT,0.34430814252891373,-0.024394622340686147,2020-21
PCT_PTS_FB,0.1445046592725622,-0.1332403569430253,2020-21
PCT_PTS_FT,-0.28577611794453217,0.034791716882895354,2020-21
PCT_PTS_OFF_TOV,-0.3378447395732719,-0.06277564550142224,2020-21
PCT_PTS_PAINT,-0.48326977859093406,0.15574826185822369,2020-21
PCT_AST_2PM,-0.16471032132836097,0.08395620607325747,2020-21
PCT_UAST_2PM,0.1647103213283608,-0.08395620607325777,2020-21
PCT_AST_3PM,-0.3839591588173212,-0.286896659827924,2020-21
PCT_UAST_3PM,0.38395915881732146,0.2868966598279235,2020-21
PCT_AST_FGM,-0.174972644410959,-0.03460512801586102,2020-21
PCT_UAST_FGM,0.1749726444109592,0.03460512801586097,2020-21
OPP_FGM,-0.25025788399596094,0.7776549774586533,2020-21
OPP_FGA,0.11010840899918935,0.14967753325235267,2020-21
OPP_FG_PCT,-0.37954313837433534,0.8127454303511237,2020-21
OPP_FG3M,-0.1051888623021791,0.37166501160916987,2020-21
OPP_FG3A,-0.019988376245123243,0.09668582473411154,2020-21
OPP_FG3_PCT,-0.2259708070961962,0.7003024424486525,2020-21
OPP_FTM,0.1062160812457906,0.16504594965958663,2020-21
OPP_FTA,0.099728969712426,0.0940916192371381,2020-21
OPP_FT_PCT,0.09375737760863617,0.35060013533796824,2020-21
OPP_OREB,-0.11948181061304375,0.2711319366351455,2020-21
OPP_DREB,-0.6315629687480596,0.3550123548233544,2020-21
OPP_REB,-0.5663069518992656,0.3767291381202625,2020-21
OPP_AST,-0.43477256851191076,0.46744989758366345,2020-21
OPP_TOV,-0.2989711293042288,-0.14166752083168005,2020-21
OPP_STL,-0.5575161102083718,0.06561984304178849,2020-21
OPP_BLK,-0.5790646956410013,0.3155138707422822,2020-21
OPP_BLKA,0.06412064231241626,-0.22458056877091487,2020-21
OPP_PF,-0.1017987576302108,-0.10357230307217039,2020-21
OPP_PFD,0.07668156481732331,-0.19594392987508777,2020-21
OPP_PTS,-0.2211040124323628,0.9972421537517332,2020-21
FGM,0.839182016655739,-0.3182094500347986,2021-22
FGA,0.2081909302520139,-0.18983670172620842,2021-22
FG_PCT,0.7779464340207628,-0.22520427247014838,2021-22
FG3M,0.29338157354066297,-0.29150251305873953,2021-22
FG3A,-0.009531440873812936,-0.15336825753366676,2021-22
FG3_PCT,0.7166510254979502,-0.3687835911545366,2021-22
FTM,0.3648564866543079,0.04436839991735067,2021-22
FTA,0.2313149090353647,0.19804916365846004,2021-22
FT_PCT,0.27551110269885565,-0.2779944695252175,2021-22
OREB,0.16324736171535148,-0.15464930436544438,2021-22
DREB,0.2682545065504126,-0.6898330609551796,2021-22
REB,0.33269472277828605,-0.6611418504095408,2021-22
AST,0.4739562288272104,-0.3034299938902136,2021-22
TOV,-0.3940031769035738,0.1687177921856058,2021-22
STL,0.24985938789506743,-0.3474745375693256,2021-22
BLK,0.08715204570201034,-0.06053548536751535,2021-22
BLKA,-0.42674846595150345,0.3570145033688086,2021-22
PF,-0.11402871365219971,0.07418841251194419,2021-22
PFD,0.24891334183082703,0.13769459139232743,2021-22
PTS,1.0,-0.38249701847870293,2021-22
PLUS_MINUS,0.8546805017799436,-0.805904399838566,2021-22
AST_PCT,0.052029183010474656,-0.18576787737265202,2021-22
AST_TO,0.5835786658395051,-0.2914284906263723,2021-22
AST_RATIO,0.4360884701525432,-0.27163135538919225,2021-22
OREB_PCT,0.3311792632248811,-0.14974606646971161,2021-22
DREB_PCT,0.198211375783869,-0.2526114170198598,2021-22
REB_PCT,0.5855522722478156,-0.4709142665804881,2021-22
TM_TOV_PCT,-0.39400317690357417,0.16871779218560626,2021-22
EFG_PCT,0.7962302570950784,-0.3065797689544249,2021-22
TS_PCT,0.8035682325337209,-0.2975571034452843,2021-22
E_PACE,-0.08523371397384234,0.34405378411458476,2021-22
PACE,-0.09537212798298059,0.361128975270307,2021-22
PACE_PER40,-0.09539882499974685,0.3608803554354005,2021-22
POSS,-0.10556609430306488,0.3504735349758357,2021-22
PIE,0.8314660794469997,-0.7846318151410807,2021-22
PTS_OFF_TOV,0.30795217276282233,-0.3382201879936242,2021-22
PTS_2ND_CHANCE,0.20467044160513756,-0.009349466881577614,2021-22
PTS_FB,0.3135259895141894,-0.05402748798127618,2021-22
PTS_PAINT,0.27083439042521523,0.03154537726494964,2021-22
OPP_PTS_OFF_TOV,-0.4096500998181466,0.4738969000608509,2021-22
OPP_PTS_2ND_CHANCE,-0.1550906017581321,0.18760296253674344,2021-22
OPP_PTS_FB,0.0815685025720978,0.30041180178181653,2021-22
OPP_PTS_PAINT,-0.22533935765538426,0.6481819195388341,2021-22
FTA_RATE,0.14537127793123736,0.23919303893528365,2021-22
OPP_EFG_PCT,-0.2983290136666557,0.9100322164994067,2021-22
OPP_FTA_RATE,-0.2030510157834736,0.18368342955218064,2021-22
OPP_TOV_PCT,0.07594942608213025,-0.29027708891207776,2021-22
OPP_OREB_PCT,-0.19821137578386958,0.25261141701986023,2021-22
PCT_FGA_2PT,0.046764537419956724,0.10622751140492227,2021-22
PCT_FGA_3PT,-0.04676453741995563,-0.10622751140492244,2021-22
PCT_PTS_2PT,0.02046343994658779,0.11440336895909575,2021-22
PCT_PTS_2PT_MR,0.2138168355160852,-0.06701212209772438,2021-22
PCT_PTS_3PT,-0.007271788321750383,-0.1877058598818724,2021-22
PCT_PTS_FB,0.15084077393276232,0.00910183457469718,2021-22
PCT_PTS_FT,-0.059773585862565176,0.21843369167876628,2021-22
PCT_PTS_OFF_TOV,-0.02611794568161391,-0.21384542218087196,2021-22
PCT_PTS_PAINT,-0.19573318436277506,0.21604510429274018,2021-22
PCT_AST_2PM,0.23257958121169636,-0.18258914251261313,2021-22
PCT_UAST_2PM,-0.2325795812116973,0.1825891425126131,2021-22
PCT_AST_3PM,-0.32216948774346305,0.05183407776262766,2021-22
PCT_UAST_3PM,0.32216948774346266,-0.051834077762627565,2021-22
PCT_AST_FGM,0.052029183010474656,-0.18576787737265202,2021-22
PCT_UAST_FGM,-0.05202918301047417,0.18576787737265174,2021-22
OPP_FGM,-0.22314579701055695,0.8431693290655157,2021-22
OPP_FGA,0.020309357926488688,0.037241438252142774,2021-22
OPP_FG_PCT,-0.2685330110643164,0.9163345623901216,2021-22
OPP_FG3M,-0.19961562591840543,0.303555667527441,2021-22
OPP_FG3A,-0.052878980485040854,-0.08736195124989422,2021-22
OPP_FG3_PCT,-0.31301368276518643,0.808444027244792,2021-22
OPP_FTM,-0.2346130628153332,0.30130285233501636,2021-22
OPP_FTA,-0.2359345085563116,0.22997665054618577,2021-22
OPP_FT_PCT,-0.08223704346539251,0.35101943037900946,2021-22
OPP_OREB,-0.20523258988384435,0.05943138177287112,2021-22
OPP_DREB,-0.7534714683136168,0.2361739421033739,2021-22
OPP_REB,-0.6782271278565487,0.21664027610101314,2021-22
OPP_AST,-0.31317567817895947,0.676578612828891,2021-22
OPP_TOV,0.07536859755712418,-0.28492952994491616,2021-22
OPP_STL,-0.4679477415674656,0.3117638149484156,2021-22
OPP_BLK,-0.42674846595150345,0.3570145033688086,2021-22
OPP_BLKA,0.08715204570201034,-0.06053548536751535,2021-22
OPP_PF,0.24891334183082703,0.13769459139232743,2021-22
OPP_PFD,-0.11402871365219971,0.07418841251194419,2021-22
OPP_PTS,-0.3745640757125642,0.9985855793341107,2021-22
FGM,0.627251890365897,-0.4078502354782539,2022-23
FGA,-0.02726495574748866,-0.05780486921140586,2022-23
FG_PCT,0.6159984488346062,-0.34296687569336043,2022-23
FG3M,0.5564183810636298,-0.14754906209708285,2022-23
FG3A,0.43553268080457186,-0.04587257841770809,2022-23
FG3_PCT,0.6432511272753235,-0.3318455212341642,2022-23
FTM,0.14635727117920283,0.12132344871492004,2022-23
FTA,0.015974114914400744,0.2238600736394528,2022-23
FT_PCT,0.29249867931124424,-0.18805825567205342,2022-23
OREB,-0.22192712247302018,0.15855741975804954,2022-23
DREB,0.25291899061715356,-0.5172866520855206,2022-23
REB,0.02762779973104966,-0.2583887242077421,2022-23
AST,0.39214266690390154,-0.24388576183363414,2022-23
TOV,-0.4160311911429761,0.34852713071311936,2022-23
STL,-0.15673594519567313,-0.2641362838175013,2022-23
BLK,0.0583609938473191,-0.2529167518578889,2022-23
BLKA,-0.5882587481427302,0.4285228318928942,2022-23
PF,-0.11633227260208442,0.2641544673209897,2022-23
PFD,0.06619752086025003,0.1340246965793455,2022-23
PTS,1.0,-0.3764506624118415,2022-23
PLUS_MINUS,0.8244052235846394,-0.8333590203143407,2022-23
AST_PCT,0.18605792353488784,-0.10885311432444475,2022-23
AST_TO,0.6374174001542006,-0.4496186102471159,2022-23
AST_RATIO,0.4157618310442319,-0.27630762737281517,2022-23
OREB_PCT,-0.21400181075177044,0.2400883703043019,2022-23
DREB_PCT,0.1755809979992941,-0.3679304064847108,2022-23
REB_PCT,0.07662900202939942,-0.16101838898762397,2022-23
TM_TOV_PCT,-0.41603119114297604,0.348527130713119,2022-23
EFG_PCT,0.7480223633314561,-0.3162080790200545,2022-23
TS_PCT,0.7612925170463518,-0.3025846857417184,2022-23
E_PACE,-0.2892500928379641,0.2789096509066253,2022-23
PACE,-0.25249734954596587,0.24749789419927845,2022-23
PACE_PER40,-0.2521303267790015,0.24720558922817576,2022-23
POSS,-0.20388217208950973,0.20364483285804677,2022-23
PIE,0.7517402777621678,-0.8519356020377726,2022-23
PTS_OFF_TOV,0.07566475797619679,-0.33108372892641813,2022-23
PTS_2ND_CHANCE,-0.24508656781226307,0.2590287969662967,2022-23
PTS_FB,0.15189808499489763,-0.16481350094265007,2022-23
PTS_PAINT,-0.06890284959548841,0.030223405943510313,2022-23
OPP_PTS_OFF_TOV,-0.4322604268316476,0.5245271999091626,2022-23
OPP_PTS_2ND_CHANCE,-0.18403662353656056,0.4266903137425956,2022-23
OPP_PTS_FB,-0.13133148592980468,0.4048609021000169,2022-23
OPP_PTS_PAINT,-0.15238675362745185,0.7242278379608023,2022-23
FTA_RATE,0.020579020797723224,0.2138882844716531,2022-23
OPP_EFG_PCT,-0.3652737683191663,0.7449577990380151,2022-23
OPP_FTA_RATE,-0.12197363386202452,0.3010417115382964,2022-23
OPP_TOV_PCT,-0.06864792558875647,-0.2788768608980654,2022-23
OPP_OREB_PCT,-0.17558099799929486,0.3679304064847082,2022-23
PCT_FGA_2PT,-0.42770496379688727,0.030415884015389045,2022-23
PCT_FGA_3PT,0.42770496379688727,-0.03041588401538919,2022-23
PCT_PTS_2PT,-0.4221788669092248,0.030160482821567334,2022-23
PCT_PTS_2PT_MR,-0.1638656292599917,-0.1531214897893743,2022-23
PCT_PTS_3PT,0.4403680084028279,-0.0953253153524429,2022-23
PCT_PTS_FB,0.0036996451730418583,-0.11458737953167487,2022-23
PCT_PTS_FT,-0.13669275877264062,0.22286273191795783,2022-23
PCT_PTS_OFF_TOV,-0.13040636881725043,-0.25568997963575624,2022-23
PCT_PTS_PAINT,-0.3272045361052799,0.13029184556148907,2022-23
PCT_AST_2PM,0.06949724372108218,-0.12600544925013052,2022-23
PCT_UAST_2PM,-0.06949724372108229,0.12600544925013002,2022-23
PCT_AST_3PM,-0.1469047457747339,0.0743393182596791,2022-23
PCT_UAST_3PM,0.14690474577473378,-0.07433931825967953,2022-23
PCT_AST_FGM,0.18605792353488784,-0.10885311432444475,2022-23
PCT_UAST_FGM,-0.18605792353488768,0.10885311432444507,2022-23
OPP_FGM,-0.23173728255599826,0.830570717753389,2022-23
OPP_FGA,0.06969245176508142,0.1067767144758235,2022-23
OPP_FG_PCT,-0.29961337632380114,0.7782666686980652,2022-23
OPP_FG3M,-0.38122272696004217,0.22045192700504002,2022-23
OPP_FG3A,-0.19760462188344313,-0.11782896911687014,2022-23
OPP_FG3_PCT,-0.29337276139816276,0.5655689618574968,2022-23
OPP_FTM,-0.13866659434273448,0.415025773833191,2022-23
OPP_FTA,-0.11583021095782635,0.37487425855418965,2022-23
OPP_FT_PCT,-0.14251546522731612,0.24239449097092242,2022-23
OPP_OREB,-0.1800914602183914,0.29417846335440206,2022-23
OPP_DREB,-0.2445757364934873,-0.07951649640818864,2022-23
OPP_REB,-0.28628086954922227,0.10184789485816213,2022-23
OPP_AST,-0.28460038237943586,0.5508689212046717,2022-23
OPP_TOV,-0.06536868443689939,-0.28577843713114903,2022-23
OPP_STL,-0.37684073191696954,0.5152264289824928,2022-23
OPP_BLK,-0.5882587481427302,0.4285228318928942,2022-23
OPP_BLKA,0.0583609938473191,-0.2529167518578889,2022-23
OPP_PF,0.06619752086025003,0.1340246965793455,2022-23
OPP_PFD,-0.11633227260208442,0.2641544673209897,2022-23
OPP_PTS,-0.37862163077580663,0.9980067322650966,2022-23
FGM,0.8988683189849354,-0.20583739285428107,2023-24
FGA,0.20594654596374742,0.13425490511642196,2023-24
FG_PCT,0.7821055745227374,-0.2776893995932462,2023-24
FG3M,0.5664900647978979,-0.2873109262842149,2023-24
FG3A,0.2662335162972918,-0.07042638666961035,2023-24
FG3_PCT,0.8179323574546906,-0.5694511787439791,2023-24
FTM,0.2927052134002892,-0.3321342131439482,2023-24
FTA,0.23291564446623791,-0.38590590570843947,2023-24
FT_PCT,0.2488920062590188,-0.010277488518162426,2023-24
OREB,-0.06119629701545614,0.11688380721945037,2023-24
DREB,0.5254608958700576,-0.6637645901380043,2023-24
REB,0.3610586032256313,-0.43221786007189295,2023-24
AST,0.41214787324205354,-0.023125709338534042,2023-24
TOV,-0.6352296074919662,0.23832169999644806,2023-24
STL,0.029729424746628937,-0.5010537608605014,2023-24
BLK,0.22611866665399058,-0.2923010907839625,2023-24
